Two Can Play That Game	2001	6.4759
Two Weeks Notice	2002	0.5182
Two for the Money	2005	7.4595
Two of a Kind	1983	4.0563
Tár úr steini	1995	7.1429
U-571	2000	0.7347
U.F.O.	2012	10.5263
U.S. Marshals	1998	0.7739
U2 3D	2007	1.0753
Ulee's Gold	1997	7.4790
Ultimate X: The Movie	2002	10.2868
Ultimo tango a Parigi	1972	4.1632
Ultraviolet	2006	6.5743
Un long dimanche de fiançailles	2004	5.8728
Unaccompanied Minors	2006	4.5563
Unbreakable	2000	0.3705
Uncle Buck	1989	10.2993
Under Siege	1992	2.4977
Under Siege 2: Dark Territory	1995	7.3598
Under solen	1998	9.3886
Under the Sea 3D	2009	0.6227
Under the Tuscan Sun	2003	1.5261
Undercover Brother	2002	4.1210
Underdog	2007	1.5073
Underworld	2003	1.2847
Underworld: Awakening	2012	1.1912
Underworld: Evolution	2006	2.0503
Underworld: Rise of the Lycans	2009	1.3005
Undisputed	2002	10.1133
Unfaithful	2002	0.9088
Unfaithfully Yours	1984	6.7153
Unforgiven	1992	0.9131
Ungfrúin góða og húsið	1999	6.2500
United 93	2006	1.2855
Universal Soldier	1992	1.2129
Universal Soldier: The Return	1999	7.5658
Unknown	2011	2.0579
Unlawful Entry	1992	11.9767
Unstoppable	2010	0.6228
Untraceable	2008	5.5758
Up	2009	0.1265
Up Close & Personal	1996	2.9502
Uptown Girls	2003	3.5559
Urban Cowboy	1980	12.9685
Urban Legend	1998	1.6217
Urban Legends: Final Cut	2000	3.5900
Utomlennye solntsem 2	2010	13.0034
V for Vendetta	2005	0.6710
Vacancy	2007	5.2235
Vacation	1983	9.3633
Valami Amerika	2002	2.6738
Valami Amerika 2.	2008	3.3333
Valentine	2001	3.2252
Valiant	2005	2.7067
Valkyrie	2008	0.4912
Valley Girl	1983	2.9206
Valley of the Dolls	1967	8.3729
Vampires	1998	4.5175
Vampires Suck	2010	2.2953
Van Helsing	2004	0.4127
Van Wilder	2002	8.1568
Van Wilder 2: The Rise of Taj	2006	9.1973
Vanilla Sky	2001	0.5057
Vanity Fair	2004	4.5382
Vantage Point	2008	0.9108
Varsity Blues	1999	1.5032
Veer-Zaara	2004	9.3956
Vegas Vacation	1997	2.0878
Vera Drake	2004	13.1710
Vertical Limit	2000	0.9904
Very Bad Things	1998	14.0126
Vicky Cristina Barcelona	2008	1.7221
Vidocq	2001	5.9416
View from the Top	2003	9.0446
Villa Estrella	2009	6.7148
Virgin Territory	2007	5.6755
Virus	1999	5.3430
Volcano	1997	0.7680
Volkodav iz roda Serykh Psov	2007	0.5083
Voyna i mir	1967	10.0000
Vuxna människor	1999	12.1690
WALL·E	2008	0.1193
Wag the Dog	1997	1.5900
Waist Deep	2006	9.2369
Waiting to Exhale	1995	4.6762
Waitress	2007	2.7753
Waking Ned	1998	1.6044
Walk Hard: The Dewey Cox Story	2007	10.8448
Walk the Line	2005	0.3416
Walking Tall	2004	2.4793
Wall Street	1987	1.3791
Wall Street: Money Never Sleeps	2010	1.0235
Wallace & Gromit in The Curse of the Were-Rabbit	2005	0.7571
Wanted	2008	0.1966
War	2007	3.0653
War Horse	2011	0.6735
WarGames	1983	7.1338
Warrior	2011	6.2883
Watchmen	2009	0.5009
Water for Elephants	2011	1.3239
Waterworld	1995	1.2307
Wayne's World	1992	2.2535
Wayne's World 2	1993	11.9503
We Are Marshall	2006	1.9292
We Bought a Zoo	2011	0.7300
We Own the Night	2007	11.3008
We Were Soldiers	2002	0.6735
Weapons of God	2013	9.0909
Wedding Crashers	2005	0.2112
Wedding tayo, Wedding hindi!	2011	8.3393
Welcome Home, Roscoe Jenkins	2008	2.4379
Welcome to Mooseport	2004	5.3496
Whale Rider	2002	2.1769
What About Bob?	1991	7.8129
What Dreams May Come	1998	1.2362
What Happens in Vegas	2008	0.4316
What Lies Beneath	2000	0.2397
What Planet Are You From?	2000	14.0857
What Women Want	2000	0.1891
What a Girl Wants	2003	2.6495
What to Expect When You're Expecting	2012	3.8477
What's Love Got to Do with It	1993	13.8594
What's Up, Doc?	1972	9.4252
What's Your Number?	2011	6.9250
What's the Worst That Could Happen?	2001	3.3357
Whatever Works	2009	10.1470
When Harry Met Sally...	1989	5.8548
When I Met U	2009	3.4827
When Love Begins...	2008	2.7172
When a Man Loves a Woman	1994	8.7201
When a Stranger Calls	2006	2.5700
When in Rome	2010	3.9178
Where the Heart Is	2000	1.7391
Where the Wild Things Are	2009	0.7966
While You Were Sleeping	1995	2.1068
Whip It	2009	10.0567
White Chicks	2004	1.3900
White Men Can't Jump	1992	9.0605
White Noise	2005	2.2576
White Oleander	2002	6.3043
Whiteout	2009	6.0830
Who Framed Roger Rabbit	1988	1.0950
Who's Afraid of Virginia Woolf?	1966	11.1111
Why Did I Get Married Too?	2010	1.7243
Why Did I Get Married?	2007	2.7929
Why Do Fools Fall in Love	1998	10.0502
Wicker Park	2004	13.5425
Wild Child	2008	12.3462
Wild Hogs	2007	0.2605
Wild Things	1998	2.5424
Wild Wild West	1999	0.4749
Wildcats	1986	3.9957
Wildfire: Feel the Heat	1999	12.4898
Willow	1988	7.2181
Wimbledon	2004	4.2179
Win Win	2011	9.7262
Win a Date with Tad Hamilton!	2004	6.5544
Windtalkers	2002	1.2801
Wing Commander	1999	6.3339
Wings of Courage	1995	0.3628
Winnie the Pooh	2011	0.6808
Winter's Bone	2010	4.0325
Wishmaster	1997	6.0318
Without a Paddle	2004	0.8924
Witness	1985	8.5074
Wo hu cang long	2000	0.2900
Wolf	1994	2.6411
Wolf Creek	2005	3.8568
Won't Last a Day Without You	2011	4.3238
Wonder Boys	2000	1.8664
Woo	1998	10.4255
Woodstock	1970	12.4401
Working Girl	1988	7.6375
World Trade Center	2006	1.3489
Wrath of the Titans	2012	0.4157
Wyatt Earp	1994	10.8832
X-Men	2000	0.3004
X-Men Origins: Wolverine	2009	0.2165
X-Men: First Class	2011	0.2872
X-Men: The Last Stand	2006	0.1966
X2	2003	0.1911
Xin jing cha gu shi	2004	11.4352
Xinhai geming	2011	10.1827
Y tu mamá también	2001	4.8476
Yam yasothon	2005	10.0000
Yat goh ho yan	1997	7.1463
Ye yan	2006	5.6432
Year One	2009	2.4330
Yentl	1983	1.4011
Yes Man	2008	0.5083
Ying Xiong	2002	0.6050
Ying han	2008	1.3333
Yogi Bear	2010	0.7399
You Again	2010	3.7040
You Can Count on Me	2000	5.3957
You Changed My Life	2009	0.7313
You Don't Mess with the Zohan	2008	0.6655
You Got Served	2004	2.5217
You Only Live Twice	1967	3.2062
You Will Meet a Tall Dark Stranger	2010	11.0624
You to Me Are Everything	2010	4.3481
You've Got Mail	1998	0.4965
You, Me and Dupree	2006	0.8635
Young Adult	2011	7.1208
Young Frankenstein	1974	7.4055
Young Guns	1988	12.1998
Young Guns II	1990	13.6317
Youngblood	1986	8.6933
Your Highness	2011	4.8629
Yours, Mine and Ours	2005	1.3283
Youth in Revolt	2009	6.8087
Yu shi shang tong ju	2011	1.6667
Yûgiô Duel Monsters: Hikari no pyramid	2004	6.1255
Z'olushka	2012	4.3465
Za rasuto messêji: Umizaru	2010	1.3394
Zack and Miri Make a Porno	2008	2.0490
Zathura: A Space Adventure	2005	0.4430
Zelig	1983	6.7324
Zemsta	2002	4.7983
Zerkalnie voyni: Otrazhenie pervoye	2005	4.8682
Zodiac	2007	3.2160
Zombadings 1: Patayin sa shokot si Remington	2011	11.9425
Zombieland	2009	1.6440
ZooKids - Mentsük meg az Állatkertet!	2011	8.3333
Zookeeper	2011	0.8195
Zoolander	2001	1.2965
Zoom	2006	10.6467
Zuhanórepülés	2007	4.5455
Zwartboek	2006	3.2796
Zärtliche Chaoten	1987	8.6653
xXx	2002	0.4763
xXx: State of the Union	2005	5.1014
¡Three Amigos!	1986	11.4586
Á köldum klaka	1995	7.6724
Änglagård	1992	9.5731
Änglagård - Andra sommaren	1994	14.1242
Æon Flux	2005	2.2489
Í skugga hrafnsins	1988	4.8918
ÜnOfficially Yours	2012	2.0585
Üvegtigris 2	2006	5.0000
