Wong Chau-Sang, Anthony	Hak hap	1996
Wong Chau-Sang, Anthony	Ying han	2008
Wong Chau-Sang, Anthony	Tao jie	2011
Wong Chau-Sang, Anthony	The Painted Veil	2006
Wong Chau-Sang, Anthony	The Mummy: Tomb of the Dragon Emperor	2008
Wong Chau-Sang, Anthony	Mou gaan dou	2002
Wong Chau-Sang, Anthony	The Medallion	2003
Morissette, Alanis	Dogma	1999
Morissette, Alanis	Jay and Silent Bob Strike Back	2001
Morissette, Alanis	De-Lovely	2004
Garvey, Ray	Small Time Crooks	2000
Garvey, Ray	Sweet and Lowdown	1999
Garvey, Ray	The Curse of the Jade Scorpion	2001
Garvey, Ray	Hollywood Ending	2002
Garvey, Ray	Just My Luck	2006
Garvey, Ray	Deconstructing Harry	1997
Garvey, Ray	The Devil's Advocate	1997
Garvey, Ray	Everyone Says I Love You	1996
Garvey, Ray	You Don't Mess with the Zohan	2008
Freifield, Brian	Escape from L.A.	1996
Freifield, Brian	Collateral Damage	2002
Freifield, Brian	The Fan	1996
Cafiso, Matteo	Ghost Busters	1984
Cafiso, Matteo	Author! Author!	1982
Cafiso, Matteo	Kramer vs. Kramer	1979
Fields, Edith (I)	Over Her Dead Body	2008
Fields, Edith (I)	Kiss Me Goodbye	1982
Fields, Edith (I)	Next	2007
Fields, Edith (I)	3 Men and a Little Lady	1990
Fields, Edith (I)	The Bachelor	1999
Danner, Blythe	Mad City	1997
Danner, Blythe	Meet the Parents	2000
Danner, Blythe	The Sisterhood of the Traveling Pants 2	2008
Danner, Blythe	What's Your Number?	2011
Danner, Blythe	To Wong Foo Thanks for Everything, Julie Newmar	1995
Danner, Blythe	Paul	2011
Danner, Blythe	The Lucky One	2012
Danner, Blythe	Little Fockers	2010
Danner, Blythe	The Prince of Tides	1991
Danner, Blythe	Meet the Fockers	2004
Danner, Blythe	Hauru no ugoku shiro	2004
Danner, Blythe	The Last Kiss	2006
Danner, Blythe	Forces of Nature	1999
Danner, Blythe	The X Files	1998
Lee, Ricky (III)	The New Guy	2002
Lee, Ricky (III)	Miss Congeniality	2000
Lee, Ricky (III)	Spy Kids	2001
Fedevich, John	Almost Famous	2000
Fedevich, John	Vanilla Sky	2001
Fedevich, John	Shopgirl	2005
Papazian, Martin	The Amazing Spider-Man	2012
Papazian, Martin	The Island	2005
Papazian, Martin	Jarhead	2005
Richardson, Laurence (II)	Flightplan	2005
Richardson, Laurence (II)	Harry Brown	2009
Richardson, Laurence (II)	Johnny English	2003
Richardson, Laurence (II)	RocknRolla	2008
Richardson, Laurence (II)	101 Dalmatians	1996
Richardson, Laurence (II)	Becoming Jane	2007
Knowles, Shawn	Hall Pass	2011
Knowles, Shawn	Big Mommas: Like Father, Like Son	2011
Knowles, Shawn	We Are Marshall	2006
Knowles, Shawn	Why Did I Get Married?	2007
Knowles, Shawn	The Blind Side	2009
Knowles, Shawn	Get Low	2009
Knowles, Shawn	I Can Do Bad All by Myself	2009
Knowles, Shawn	Cirque du Freak: The Vampire's Assistant	2009
Ogbonna, Chuk	Salt	2010
Ogbonna, Chuk	It's Complicated	2009
Ogbonna, Chuk	Step Up 3D	2010
O'Brien, William H.	Airport	1970
O'Brien, William H.	Around the World in Eighty Days	1956
O'Brien, William H.	Valley of the Dolls	1967
Pepper, Bob (II)	Lethal Weapon 4	1998
Pepper, Bob (II)	Mars Attacks!	1996
Pepper, Bob (II)	3000 Miles to Graceland	2001
Pepper, Bob (II)	Rat Race	2001
Pepper, Bob (II)	Ocean's Eleven	2001
Pepper, Bob (II)	Beverly Hills Cop III	1994
Pepper, Bob (II)	Domino	2005
Pepper, Bob (II)	On Deadly Ground	1994
Pepper, Bob (II)	The Flintstones in Viva Rock Vegas	2000
Pepper, Bob (II)	Lucky You	2007
Pepper, Bob (II)	Go	1999
Pepper, Bob (II)	Naked Gun 33 1/3: The Final Insult	1994
Pepper, Bob (II)	21	2008
Pepper, Bob (II)	Race to Witch Mountain	2009
Pepper, Bob (II)	Casino	1995
Pepper, Bob (II)	Gone in Sixty Seconds	2000
Pepper, Bob (II)	House of 1000 Corpses	2003
Pepper, Bob (II)	Con Air	1997
Pepper, Bob (II)	Head of State	2003
Pepper, Bob (II)	The Mexican	2001
Pepper, Bob (II)	Fools Rush In	1997
Pepper, Bob (II)	Miss Congeniality 2: Armed and Fabulous	2005
Pepper, Bob (II)	Wayne's World 2	1993
Pepper, Bob (II)	Man on the Moon	1999
Pepper, Bob (II)	America's Sweethearts	2001
Pepper, Bob (II)	Vegas Vacation	1997
Louachai, Jamie	Flags of Our Fathers	2006
Louachai, Jamie	Stranger Than Fiction	2006
Louachai, Jamie	The Break-Up	2006
Louachai, Jamie	The Unborn	2009
Louachai, Jamie	The Lake House	2006
Louachai, Jamie	The Dilemma	2011
Vinson, Robert	The Hot Chick	2002
Vinson, Robert	Austin Powers in Goldmember	2002
Vinson, Robert	Gigli	2003
Walsh, Jack (I)	Mr. Woodcock	2007
Walsh, Jack (I)	Here on Earth	2000
Walsh, Jack (I)	The Straight Story	1999
Walsh, Jack (I)	A Simple Plan	1998
Wilson, Mara	Matilda	1996
Wilson, Mara	A Simple Wish	1997
Wilson, Mara	Mrs. Doubtfire	1993
Wilson, Mara	Thomas and the Magic Railroad	2000
Davis, Hope (I)	American Splendor	2003
Davis, Hope (I)	About Schmidt	2002
Davis, Hope (I)	Flatliners	1990
Davis, Hope (I)	Real Steel	2011
Davis, Hope (I)	Home Alone	1990
Davis, Hope (I)	The Matador	2005
Davis, Hope (I)	The Weather Man	2005
Davis, Hope (I)	Synecdoche, New York	2008
Davis, Hope (I)	Arlington Road	1999
Davis, Hope (I)	Hearts in Atlantis	2001
Fortuna, Jerry	Alvin and the Chipmunks: The Squeakquel	2009
Fortuna, Jerry	The Hurt Locker	2008
Fortuna, Jerry	Semi-Pro	2008
Dampf, Sarah	City of Angels	1998
Dampf, Sarah	Mousehunt	1997
Dampf, Sarah	The Astronaut's Wife	1999
Jaime San Andres	Glory Road	2006
Jaime San Andres	Big Momma's House 2	2006
Jaime San Andres	The Dukes of Hazzard	2005
Jaime San Andres	12 Rounds	2009
Carley, Kurt	Underworld: Evolution	2006
Carley, Kurt	Underworld: Rise of the Lycans	2009
Carley, Kurt	Underworld	2003
Carley, Kurt	Land of the Lost	2009
Carley, Kurt	Lady in the Water	2006
Mazzotta, Sal	Fallen	1998
Mazzotta, Sal	Twelve Monkeys	1995
Mazzotta, Sal	Up Close & Personal	1996
Pilato, Joseph	Wishmaster	1997
Pilato, Joseph	Digimon: The Movie	2000
Pilato, Joseph	Gung Ho	1986
Pilato, Joseph	Pulp Fiction	1994
Kost, Tony (II)	Morning Glory	2010
Kost, Tony (II)	The Other Guys	2010
Kost, Tony (II)	The Adjustment Bureau	2011
Kost, Tony (II)	Wall Street: Money Never Sleeps	2010
Kost, Tony (II)	Men in Black 3	2012
Solis, Felix	End of the Spear	2005
Solis, Felix	Man on a Ledge	2012
Solis, Felix	My Soul to Take	2010
Solis, Felix	The Forgotten	2004
Solis, Felix	Empire	2002
Jones, Orlando	Drumline	2002
Jones, Orlando	Office Space	1999
Jones, Orlando	Primeval	2007
Jones, Orlando	The Time Machine	2002
Jones, Orlando	Magnolia	1999
Jones, Orlando	Biker Boyz	2003
Jones, Orlando	Evolution	2001
Jones, Orlando	The Replacements	2000
Jones, Orlando	Double Take	2001
Jones, Orlando	Bedazzled	2000
Jones, Orlando	I Think I Love My Wife	2007
Jones, Orlando	Woo	1998
Jones, Orlando	Cirque du Freak: The Vampire's Assistant	2009
Jones, Orlando	Runaway Jury	2003
Rogers, Bill E.	Unlawful Entry	1992
Rogers, Bill E.	For Love of the Game	1999
Rogers, Bill E.	Spider-Man 3	2007
Rogers, Bill E.	Spider-Man 2	2004
Rogers, Bill E.	Drag Me to Hell	2009
Zhao, Wei (I)	Painted Skin: The Resurrection	2012
Zhao, Wei (I)	Chi bi	2008
Zhao, Wei (I)	Siu lam juk kau	2001
Zhao, Wei (I)	Chi bi xia: Jue zhan tian xia	2009
Zhao, Wei (I)	Hua Mulan	2009
Ludacris	Max Payne	2008
Ludacris	The Wash	2001
Ludacris	Fast Five	2011
Ludacris	2 Fast 2 Furious	2003
Ludacris	Fred Claus	2007
Ludacris	Hustle & Flow	2005
Ludacris	No Strings Attached	2011
Ludacris	RocknRolla	2008
Ludacris	Gamer	2009
Ludacris	New Year's Eve	2011
Ludacris	Justin Bieber: Never Say Never	2011
Williams, Philip (I)	Don't Say a Word	2001
Williams, Philip (I)	Max Payne	2008
Williams, Philip (I)	Jason X	2001
Williams, Philip (I)	Good Will Hunting	1997
Williams, Philip (I)	The Santa Clause	1994
Williams, Philip (I)	John Q	2002
Williams, Philip (I)	Cold Creek Manor	2003
Williams, Philip (I)	Welcome to Mooseport	2004
Lander, David L.	Zoom	2006
Lander, David L.	Dr. Dolittle 2	2001
Lander, David L.	Scary Movie	2000
Lander, David L.	Titan A.E.	2000
Lander, David L.	Christmas with the Kranks	2004
Lander, David L.	A League of Their Own	1992
Lander, David L.	A Bug's Life	1998
Lander, David L.	Who Framed Roger Rabbit	1988
Lander, David L.	Jimmy Neutron: Boy Genius	2001
Lander, David L.	1941	1979
DePasquale, Carol	Runaway Bride	1999
DePasquale, Carol	The Princess Diaries	2001
DePasquale, Carol	Nine Months	1995
Stewart, Nick (I)	Silver Streak	1976
Stewart, Nick (I)	It's a Mad Mad Mad Mad World	1963
Stewart, Nick (I)	Song of the South	1946
John, Suresh	The Love Guru	2008
John, Suresh	Bulletproof Monk	2003
John, Suresh	Shoot 'Em Up	2007
Menendez, Chazz	Cop Out	2010
Menendez, Chazz	Kate & Leopold	2001
Menendez, Chazz	Precious	2009
Yune, Karl	Memoirs of a Geisha	2005
Yune, Karl	Speed Racer	2008
Yune, Karl	Anacondas: The Hunt for the Blood Orchid	2004
Yune, Karl	Real Steel	2011
Blanckaert, Myriam	The Stepford Wives	2004
Blanckaert, Myriam	Traitor	2008
Blanckaert, Myriam	Changing Lanes	2002
Khabenskiy, Konstantin	Ironiya sudby. Prodolzhenie	2007
Khabenskiy, Konstantin	Wanted	2008
Khabenskiy, Konstantin	Dnevnoy dozor	2006
Khabenskiy, Konstantin	Nochnoy dozor	2004
Khabenskiy, Konstantin	Tinker Tailor Soldier Spy	2011
Khabenskiy, Konstantin	Admiral	2008
Patton, Jim (III)	The Company Men	2010
Patton, Jim (III)	That's My Boy	2012
Patton, Jim (III)	The Fighter	2010
Patton, Jim (III)	Zookeeper	2011
Patton, Jim (III)	Grown Ups	2010
Hunter, Jay (II)	Devil	2010
Hunter, Jay (II)	Max Payne	2008
Hunter, Jay (II)	The Incredible Hulk	2008
Hunter, Jay (II)	The Sentinel	2006
Hunter, Jay (II)	Four Brothers	2005
Litt, Paulie	Jersey Girl	2004
Litt, Paulie	Eternal Sunshine of the Spotless Mind	2004
Litt, Paulie	Speed Racer	2008
Gaynor, Bob (I)	Across the Universe	2007
Gaynor, Bob (I)	Dudley Do-Right	1999
Gaynor, Bob (I)	Death Becomes Her	1992
Gaynor, Bob (I)	Inspector Gadget	1999
Howerton, Charles	Cats & Dogs	2001
Howerton, Charles	xXx: State of the Union	2005
Howerton, Charles	G.I. Joe: The Rise of Cobra	2009
Howerton, Charles	The Iron Giant	1999
Mullen, Jason (II)	Transformers: Revenge of the Fallen	2009
Mullen, Jason (II)	Law Abiding Citizen	2009
Mullen, Jason (II)	Step Up 3D	2010
McIlroy, Andrew	Scooby Doo 2: Monsters Unleashed	2004
McIlroy, Andrew	The 6th Day	2000
McIlroy, Andrew	Saving Silverman	2001
Weeks, Jimmie Ray	The Abyss	1989
Weeks, Jimmie Ray	Analyze This	1999
Weeks, Jimmie Ray	The Siege	1998
Weeks, Jimmie Ray	Hot Shots!	1991
Weeks, Jimmie Ray	Midnight Run	1988
Boyd, Jenna (I)	Dickie Roberts: Former Child Star	2003
Boyd, Jenna (I)	The Hunted	2003
Boyd, Jenna (I)	The Sisterhood of the Traveling Pants	2005
Farmer, Cyrus	Don't Say a Word	2001
Farmer, Cyrus	City by the Sea	2002
Farmer, Cyrus	Notorious	2009
Capshaw, Jessica	Valentine	2001
Capshaw, Jessica	View from the Top	2003
Capshaw, Jessica	Minority Report	2002
Parent, Jean-Pierre	Bobby	2006
Parent, Jean-Pierre	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	2006
Parent, Jean-Pierre	Pirates of the Caribbean: At World's End	2007
Parent, Jean-Pierre	The Number 23	2007
Pangilinan, Candy	Apat dapat, dapat apat: Friends 4 lyf and death	2007
Pangilinan, Candy	Petrang Kabayo	2010
Pangilinan, Candy	For the First Time	2008
Stevens, Joe (I)	Lone Star	1996
Stevens, Joe (I)	American Outlaws	2001
Stevens, Joe (I)	Selena	1997
Stevens, Joe (I)	True Grit	2010
Stevens, Joe (I)	The Newton Boys	1998
Stevens, Joe (I)	The Alamo	2004
Stevens, Joe (I)	Secondhand Lions	2003
Stevens, Joe (I)	Varsity Blues	1999
Shields, Nicholas (I)	Taxi Driver	1976
Shields, Nicholas (I)	All of Me	1984
Shields, Nicholas (I)	Beverly Hills Cop	1984
Balaban, Bob	Capote	2005
Balaban, Bob	Cradle Will Rock	1999
Balaban, Bob	Midnight Cowboy	1969
Balaban, Bob	Absence of Malice	1981
Balaban, Bob	Close Encounters of the Third Kind	1977
Balaban, Bob	Deconstructing Harry	1997
Balaban, Bob	The Majestic	2001
Balaban, Bob	2010	1984
Balaban, Bob	Ghost World	2001
Balaban, Bob	Moonrise Kingdom	2012
Balaban, Bob	Lady in the Water	2006
Balaban, Bob	No Reservations	2007
Balaban, Bob	The Mexican	2001
Balaban, Bob	Three to Tango	1999
Balaban, Bob	A Mighty Wind	2003
Balaban, Bob	License to Wed	2007
Balaban, Bob	The Tuxedo	2002
Balaban, Bob	Gosford Park	2001
Balaban, Bob	Best in Show	2000
Kiiskinen, David	The Pursuit of Happyness	2006
Kiiskinen, David	Invincible	2006
Kiiskinen, David	Rescue Dawn	2006
Eagle	Moron 5 and the Crying Lady	2012
Eagle	Petrang Kabayo	2010
Eagle	Ang tanging ina mo: Last na 'to!	2010
Eagle	Praybeyt Benjamin	2011
Codrington, Jim	The Ladies Man	2000
Codrington, Jim	Pushing Tin	1999
Codrington, Jim	Resident Evil: Apocalypse	2004
Lee, Jon-Claire	Nim's Island	2008
Lee, Jon-Claire	Muriel's Wedding	1994
Lee, Jon-Claire	Mao's Last Dancer	2009
Wainwright III, Loudon	The Aviator	2004
Wainwright III, Loudon	Knocked Up	2007
Wainwright III, Loudon	Elizabethtown	2005
Wainwright III, Loudon	G-Force	2009
Wainwright III, Loudon	28 Days	2000
Wainwright III, Loudon	The 40 Year Old Virgin	2005
Wainwright III, Loudon	Big Fish	2003
Turner, Jim (I)	Bewitched	2005
Turner, Jim (I)	Meet Dave	2008
Turner, Jim (I)	Kicking & Screaming	2005
Turner, Jim (I)	St. Elmo's Fire	1985
Chiang, Ruth	Blades of Glory	2007
Chiang, Ruth	Death Race	2008
Chiang, Ruth	Rollerball	2002
Cohen, Scott (I)	Please Give	2010
Cohen, Scott (I)	Kissing Jessica Stein	2001
Cohen, Scott (I)	Get the Gringo	2012
Cohen, Scott (I)	Love and Other Drugs	2010
Cohen, Scott (I)	Private Parts	1997
Stritch, Elaine	Monster-in-Law	2005
Stritch, Elaine	Autumn in New York	2000
Stritch, Elaine	Small Time Crooks	2000
Stritch, Elaine	Out to Sea	1997
Sharp, Duane	Public Enemies	2009
Sharp, Duane	Stir of Echoes	1999
Sharp, Duane	Road to Perdition	2002
Alonzo, Robert	The Reaping	2007
Alonzo, Robert	xXx: State of the Union	2005
Alonzo, Robert	Collateral Damage	2002
Alonzo, Robert	Terminator 3: Rise of the Machines	2003
Alonzo, Robert	Mission: Impossible III	2006
Alonzo, Robert	Ultraviolet	2006
Roche, Jim (I)	The Manchurian Candidate	2004
Roche, Jim (I)	Rachel Getting Married	2008
Roche, Jim (I)	Philadelphia	1993
Roche, Jim (I)	The Silence of the Lambs	1991
Roche, Jim (I)	Beloved	1998
Decaro, Brian	Varsity Blues	1999
Decaro, Brian	Secondhand Lions	2003
Decaro, Brian	12 Rounds	2009
Decaro, Brian	Miss Congeniality	2000
Paxton, John (II)	Last Man Standing	1996
Paxton, John (II)	Spider-Man 3	2007
Paxton, John (II)	Frailty	2001
Paxton, John (II)	Spider-Man 2	2004
Paxton, John (II)	Spider-Man	2002
Paxton, John (II)	Drag Me to Hell	2009
Paxton, John (II)	A Simple Plan	1998
Jenkins, Sylvester	Corky Romano	2001
Jenkins, Sylvester	Nutty Professor II: The Klumps	2000
Jenkins, Sylvester	Being John Malkovich	1999
Del Sol, Gerry	National Security	2003
Del Sol, Gerry	Beverly Hills Ninja	1997
Del Sol, Gerry	Crocodile Dundee in Los Angeles	2001
Del Sol, Gerry	The Benchwarmers	2006
Del Sol, Gerry	You Don't Mess with the Zohan	2008
Simanton, Jon	Epic Movie	2007
Simanton, Jon	Little Black Book	2004
Simanton, Jon	Surviving Christmas	2004
Hires, Justin	21 Jump Street	2012
Hires, Justin	Stomp the Yard	2007
Hires, Justin	The Gospel	2005
White, Peter (I)	Thirteen Days	2000
White, Peter (I)	Dave	1993
White, Peter (I)	Flubber	1997
White, Peter (I)	First Daughter	2004
White, Peter (I)	Armageddon	1998
Hatem, Rosine 'Ace'	Quarantine	2008
Hatem, Rosine 'Ace'	When a Stranger Calls	2006
Hatem, Rosine 'Ace'	Sudden Death	1995
Kearin, Stephen	Kung Fu Panda 2	2011
Kearin, Stephen	Kung Fu Panda	2008
Kearin, Stephen	Madagascar 3: Europe's Most Wanted	2012
Kearin, Stephen	Monsters vs Aliens	2009
Kearin, Stephen	Madagascar: Escape 2 Africa	2008
Kearin, Stephen	Megamind	2010
Kearin, Stephen	Mars Needs Moms	2011
Sigurðsson, Þórhallur	L7: Hrafnar, Sóleyjar og Myrra	2011
Sigurðsson, Þórhallur	Bíódagar	1994
Sigurðsson, Þórhallur	Bjarnfreðarson	2009
Finneran, Katie	Bewitched	2005
Finneran, Katie	You've Got Mail	1998
Finneran, Katie	Firehouse Dog	2007
Finneran, Katie	Miss Congeniality 2: Armed and Fabulous	2005
Finneran, Katie	Death to Smoochy	2002
Kocsis, Melinda	Shallow Hal	2001
Kocsis, Melinda	Kingpin	1996
Kocsis, Melinda	Me, Myself & Irene	2000
Varnado, Victor	A Guy Thing	2003
Varnado, Victor	End of Days	1999
Varnado, Victor	The Adventures of Pluto Nash	2002
Jennings, Brent (I)	Witness	1985
Jennings, Brent (I)	Moneyball	2011
Jennings, Brent (I)	Another 48 Hrs.	1990
Johnson, Mike (VI)	This Means War	2012
Johnson, Mike (VI)	The Towering Inferno	1974
Johnson, Mike (VI)	Sudden Impact	1983
Johnson, Mike (VI)	The Master of Disguise	2002
Aduramo, Israel	Pirates of the Caribbean: Dead Man's Chest	2006
Aduramo, Israel	Dirty Pretty Things	2002
Aduramo, Israel	Exorcist: The Beginning	2004
Aduramo, Israel	Pirates of the Caribbean: The Curse of the Black Pearl	2003
Sood, Manoj	Diary of a Wimpy Kid: Rodrick Rules	2011
Sood, Manoj	Watchmen	2009
Sood, Manoj	Romeo Must Die	2000
Sood, Manoj	Rat Race	2001
Whitmey, Nigel	The 51st State	2001
Whitmey, Nigel	The Jacket	2005
Whitmey, Nigel	Saving Private Ryan	1998
Schulze, Paul (I)	Don't Say a Word	2001
Schulze, Paul (I)	Rambo	2008
Schulze, Paul (I)	Zodiac	2007
Schulze, Paul (I)	Panic Room	2002
Schulze, Paul (I)	Drowning Mona	2000
Cornfeld, Stuart	Darkman	1990
Cornfeld, Stuart	Loser	2000
Cornfeld, Stuart	Fast Times at Ridgemont High	1982
Cornfeld, Stuart	Old School	2003
Dyer, Clint (I)	Agora	2009
Dyer, Clint (I)	Arthur Christmas	2011
Dyer, Clint (I)	Mr. Bean's Holiday	2007
Dyer, Clint (I)	Unknown	2011
Dyer, Clint (I)	Sahara	2005
Bentley, Wes	Underworld: Awakening	2012
Bentley, Wes	Jonah Hex	2010
Bentley, Wes	Beloved	1998
Bentley, Wes	The Hunger Games	2012
Bentley, Wes	Ghost Rider	2007
Bentley, Wes	American Beauty	1999
Bentley, Wes	The Four Feathers	2002
Moore, Arnie	Gremlins	1984
Moore, Arnie	The Man Who Loved Women	1983
Moore, Arnie	Friday the 13th: The Final Chapter	1984
Stiller, Amy	The Cable Guy	1996
Stiller, Amy	Little Fockers	2010
Stiller, Amy	Dodgeball: A True Underdog Story	2004
Stiller, Amy	Zoolander	2001
Stiller, Amy	Tropic Thunder	2008
Innes, George	Stardust	2007
Innes, George	Master and Commander: The Far Side of the World	2003
Innes, George	Elizabeth: The Golden Age	2007
Innes, George	A Bridge Too Far	1977
Searle, Geoff (II)	The Wolfman	2010
Searle, Geoff (II)	Captain America: The First Avenger	2011
Searle, Geoff (II)	Robin Hood	2010
Reeder, Randal	Harold & Kumar Escape from Guantanamo Bay	2008
Reeder, Randal	Vampires Suck	2010
Reeder, Randal	Sin City	2005
Reeder, Randal	21 Jump Street	2012
Chalfant, Kathleen	Duplicity	2009
Chalfant, Kathleen	Kinsey	2004
Chalfant, Kathleen	Perfect Stranger	2007
Haasch, Paul	Beerfest	2006
Haasch, Paul	Charlie Wilson's War	2007
Haasch, Paul	Into the Wild	2007
Farmer, Gary (I)	The Score	2001
Farmer, Gary (I)	Swing Vote	2008
Farmer, Gary (I)	Ghost Dog: The Way of the Samurai	1999
Farmer, Gary (I)	Adaptation.	2002
Farmer, Gary (I)	Police Academy	1984
Garibotto, Susan	The Game Plan	2007
Garibotto, Susan	Underdog	2007
Garibotto, Susan	My Best Friend's Girl	2008
Hayley, Robert	X2	2003
Hayley, Robert	Assault on Precinct 13	2005
Hayley, Robert	Percy Jackson & the Olympians: The Lightning Thief	2010
Hayley, Robert	X-Men: The Last Stand	2006
Hanner, Zach	Forrest Gump	1994
Hanner, Zach	Black Knight	2001
Hanner, Zach	Runaway Jury	2003
Hanner, Zach	Big Fish	2003
Hanner, Zach	Domestic Disturbance	2001
Hanner, Zach	The Patriot	2000
Gerrits, Tommy	My Sister's Keeper	2009
Gerrits, Tommy	Step Brothers	2008
Gerrits, Tommy	Cloverfield	2008
Gerrits, Tommy	My Big Love	2008
Ebouaney, Eriq	Transporter 3	2008
Ebouaney, Eriq	Kingdom of Heaven	2005
Ebouaney, Eriq	Femme Fatale	2002
Ebouaney, Eriq	The Nativity Story	2006
Nielsen, Connie (I)	Mission to Mars	2000
Nielsen, Connie (I)	The Devil's Advocate	1997
Nielsen, Connie (I)	Rushmore	1998
Nielsen, Connie (I)	The Hunted	2003
Nielsen, Connie (I)	The Great Raid	2005
Nielsen, Connie (I)	Gladiator	2000
Nielsen, Connie (I)	Basic	2003
Nielsen, Connie (I)	One Hour Photo	2002
London, Lauren	ATL	2006
London, Lauren	I Love You, Beth Cooper	2009
London, Lauren	Madea's Big Happy Family	2011
London, Lauren	This Christmas	2007
Fuller, Leon 'Lee'	Hoodlum	1997
Fuller, Leon 'Lee'	Skyline	2010
Fuller, Leon 'Lee'	My Best Friend's Wedding	1997
Fuller, Leon 'Lee'	Home Alone 3	1997
Mace, Stephanie	Fame	2009
Mace, Stephanie	Gamer	2009
Mace, Stephanie	Crank	2006
Mace, Stephanie	The Lincoln Lawyer	2011
Mace, Stephanie	The Ugly Truth	2009
McLain, Jeremy	I Don't Know How She Does It	2011
McLain, Jeremy	Mr. Popper's Penguins	2011
McLain, Jeremy	Black Knight	2001
McLain, Jeremy	The Amazing Spider-Man	2012
McLain, Jeremy	Friends with Benefits	2011
McLain, Jeremy	Divine Secrets of the Ya-Ya Sisterhood	2002
Pugh, Robert (I)	Master and Commander: The Far Side of the World	2003
Pugh, Robert (I)	Kingdom of Heaven	2005
Pugh, Robert (I)	Enigma	2001
Pugh, Robert (I)	Robin Hood	2010
Pugh, Robert (I)	The Ghost Writer	2010
Pugh, Robert (I)	The Last Legion	2007
Strozier, Henry	Thirteen Days	2000
Strozier, Henry	Sex and the City	2008
Strozier, Henry	Grand Theft Auto IV	2008
Strozier, Henry	First Kid	1996
Strozier, Henry	Contact	1997
Branson, Richard	Casino Royale	2006
Branson, Richard	Around the World in 80 Days	2004
Branson, Richard	Superman Returns	2006
Dominczyk, Dagmara	They	2002
Dominczyk, Dagmara	Kinsey	2004
Dominczyk, Dagmara	Keeping the Faith	2000
Dominczyk, Dagmara	Rock Star	2001
Dominczyk, Dagmara	The Count of Monte Cristo	2002
Rose, Jennessa	Horton Hears a Who!	2008
Rose, Jennessa	Charlotte's Web	2006
Rose, Jennessa	Imagine That	2009
Rose, Jennessa	Yogi Bear	2010
Rose, Jennessa	Gake no ue no Ponyo	2008
